median_income,housing_age,avg_occupants,latitude,longitude,median_house_value,avg_rooms_bedrooms
2.7321,28.0,3.389423076923077,36.85,-121.79,1.5,6.173076923076923
3.3472,37.0,4.15625,36.87,-121.77,2.938,7.640625
2.5195,23.0,4.281337047353761,36.9,-121.73,1.369,4.335654596100278
4.6125,16.0,4.010909090909091,36.9,-121.71,2.538,7.1454545454545455
5.2729,13.0,3.188976377952756,36.9,-121.68,3.229,7.582677165354331
5.5148,15.0,3.350109409190372,36.89,-121.66,2.535,6.708971553610503
3.6693,28.0,3.5809859154929575,36.83,-121.76,2.11,6.031690140845071
4.4271,28.0,4.881944444444445,36.86,-121.73,1.757,6.979166666666666
3.7766,19.0,4.739837398373984,36.88,-121.71,1.77,6.264227642276423
3.6607,22.0,3.907488986784141,36.85,-121.73,2.063,6.969162995594714
4.9107,19.0,3.4466666666666668,36.84,-121.7,2.319,6.613333333333333
4.5787,20.0,3.1948356807511735,36.85,-121.65,2.451,7.112676056338028
3.338,19.0,3.072769953051643,36.8,-121.69,1.853,6.042253521126761
4.3814,16.0,2.944353518821604,36.79,-121.74,2.453,7.301145662847791
3.2969,18.0,3.002785515320334,36.81,-121.72,2.299,6.582172701949861
4.5272,18.0,3.1746724890829694,36.81,-121.69,2.21,7.334061135371179
5.0092,17.0,2.9563182527301093,36.82,-121.66,2.387,7.137285491419657
4.1696,18.0,3.1152542372881356,36.82,-121.64,2.225,7.125423728813559
3.8424,21.0,3.4410256410256412,36.75,-121.76,1.557,7.169230769230769
3.0347,21.0,3.0372093023255813,36.77,-121.7,2.272,6.446511627906977
2.3384,27.0,4.078313253012048,36.77,-121.76,1.21,4.238955823293173
3.2937,25.0,4.302564102564102,36.77,-121.75,1.353,5.817948717948718
2.7694,32.0,4.017994858611825,36.76,-121.75,1.324,5.4987146529562985
4.1696,30.0,3.175925925925926,36.74,-121.64,1.75,7.111111111111111
4.5812,18.0,3.051282051282051,36.8,-121.64,2.552,7.092307692307692
5.2203,18.0,3.4292237442922375,36.81,-121.6,2.865,8.24200913242009
4.7969,15.0,3.484848484848485,36.77,-121.65,2.275,7.724242424242425
3.2652,12.0,2.7797346752058556,36.72,-121.68,1.528,5.426806953339433
3.3456,37.0,3.2253521126760565,36.67,-121.7,2.526,5.422535211267606
3.6286,52.0,3.252918287937743,36.63,-121.62,1.655,6.750972762645914
3.525,12.0,3.561818181818182,36.7,-121.54,2.017,7.2718181818181815
2.5986,11.0,5.4135746606334845,36.69,-121.62,1.357,5.257918552036199
2.2667,12.0,5.147651006711409,36.69,-121.62,0.729,4.402684563758389
6.0332,19.0,2.522222222222222,36.62,-121.69,2.449,8.25925925925926
5.0162,19.0,3.1821782178217823,36.6,-121.7,2.831,8.102970297029703
6.1551,11.0,2.86576354679803,36.58,-121.67,2.918,8.286945812807883
5.1788,34.0,2.6231884057971016,36.55,-121.59,2.7,6.355072463768116
7.6245,21.0,2.6075085324232083,36.55,-121.7,3.366,7.658703071672354
8.0922,15.0,2.865350089766607,36.52,-121.69,3.901,8.299820466786356
2.3879,14.0,4.049891540130152,36.5,-121.43,1.298,4.995661605206074
3.2219,31.0,4.330383480825959,36.51,-121.44,1.147,5.946902654867257
1.775,29.0,4.56043956043956,36.51,-121.45,1.125,4.967032967032967
2.8775,13.0,4.317626527050611,36.57,-121.42,1.341,5.769633507853404
1.9722,28.0,3.823834196891191,36.49,-121.48,2.107,6.393782383419689
4.4209,33.0,2.4448742746615086,36.49,-121.74,2.746,6.8027079303675055
5.6383,27.0,2.2738336713995944,36.5,-121.73,3.77,7.513184584178498
4.25,28.0,2.7793696275071635,36.47,-121.74,2.791,6.636103151862463
3.5039,19.0,2.457943925233645,36.48,-121.7,2.884,6.142523364485982
4.7891,20.0,2.950617283950617,36.43,-121.62,2.306,6.68724279835391
6.1668,9.0,2.235576923076923,36.37,-121.66,4.058,8.975961538461538
2.6629,21.0,4.663120567375887,36.42,-121.31,1.027,5.948581560283689
3.0437,20.0,4.465201465201465,36.42,-121.32,0.766,4.846153846153847
2.7153,22.0,4.119741100323624,36.43,-121.32,1.143,5.766990291262136
2.625,40.0,4.6020408163265305,36.43,-121.33,1.091,4.163265306122449
3.3289,39.0,3.5341463414634147,36.38,-121.4,1.906,6.870731707317073
3.0543,23.0,4.065645514223195,36.33,-121.23,0.924,5.7571115973741795
2.9184,12.0,4.316135084427767,36.32,-121.25,1.005,5.4953095684803
2.3,30.0,4.1,36.32,-121.26,2.063,4.675
3.1222,13.0,3.953608247422681,36.33,-121.24,1.255,5.309278350515464
2.6648,33.0,3.0229007633587788,36.34,-121.24,1.646,7.629770992366412
2.1107,16.0,4.903780068728523,36.21,-121.12,0.762,7.536082474226804
3.1929,27.0,3.2290502793296088,36.21,-121.13,1.379,5.106145251396648
1.7548,30.0,3.418803418803418,36.21,-121.13,0.958,5.407407407407407
3.4821,34.0,3.3089579524680075,36.21,-121.13,1.137,5.583180987202925
2.9559,16.0,3.0344036697247705,36.2,-121.13,1.632,5.3004587155963305
2.6801,12.0,3.926294820717131,36.24,-121.02,1.0,5.388446215139442
3.9647,12.0,3.519578313253012,36.14,-121.2,1.35,6.698795180722891
3.0526,28.0,2.2153846153846155,36.16,-121.39,1.469,10.046153846153846
3.5547,31.0,7.149253731343284,35.95,-121.32,2.0,6.567164179104478
3.3724,16.0,2.7593283582089554,35.94,-121.0,1.146,6.912313432835822
2.4881,29.0,3.245222929936306,36.06,-120.79,0.875,7.3312101910828025
5.3245,39.0,2.23728813559322,35.91,-120.51,2.5,7.88135593220339
3.7083,14.0,2.2339181286549707,36.42,-121.91,2.1,7.830409356725146
2.6094,20.0,3.121693121693122,36.25,-121.84,3.625,6.365079365079366
3.2375,25.0,1.9205607476635511,36.14,-121.62,4.5,4.672897196261682
5.1506,20.0,1.9019123997532388,36.55,-121.87,3.875,7.2924120913016655
5.5469,22.0,2.434065934065934,36.54,-121.82,3.788,5.793956043956044
10.1854,18.0,2.3548387096774195,36.53,-121.77,4.26,7.8563049853372435
6.5234,18.0,3.0230414746543777,36.52,-121.84,3.574,8.52073732718894
5.8142,28.0,2.427027027027027,36.49,-121.88,5.00001,8.886486486486486
4.174,42.0,2.297658862876254,36.57,-121.92,3.944,7.829431438127091
5.7248,39.0,2.502808988764045,36.55,-121.91,3.988,8.85112359550562
3.9792,33.0,2.256756756756757,36.54,-121.92,4.68,8.391891891891891
5.5164,40.0,1.8856304985337244,36.56,-121.92,3.691,7.545454545454545
3.4048,30.0,1.6354166666666667,36.55,-121.94,4.871,8.609375
2.7039,39.0,1.7875894988066825,36.56,-121.92,3.64,6.400954653937948
3.7852,37.0,1.6333333333333333,36.55,-121.92,4.658,8.696666666666667
3.6,44.0,1.6698795180722892,36.55,-121.92,4.528,9.949397590361444
3.275,52.0,1.8594249201277957,36.55,-121.92,5.00001,9.900958466453673
6.3835,31.0,2.9235294117647057,36.61,-121.95,4.078,11.68235294117647
5.0621,25.0,2.1084745762711865,36.59,-121.93,3.865,8.657627118644069
7.1198,32.0,1.8615023474178405,36.6,-121.95,4.699,8.582159624413146
5.8505,22.0,2.512471655328798,36.59,-121.95,4.171,9.258503401360544
6.777,23.0,2.442244224422442,36.58,-121.94,5.0,9.247524752475247
14.4113,28.0,2.0996309963099633,36.57,-121.94,5.00001,13.14391143911439
4.0154,33.0,2.570135746606335,36.6,-121.93,2.257,6.24132730015083
3.1543,29.0,2.474240422721268,36.61,-121.92,2.538,6.001321003963012
3.725,34.0,2.483644859813084,36.62,-121.93,2.78,6.521028037383178
3.1359,27.0,1.988673139158576,36.61,-121.92,2.68,5.995145631067961
4.0313,39.0,2.4606060606060605,36.62,-121.93,2.538,6.315151515151515
4.3281,52.0,2.226519337016575,36.62,-121.92,2.365,6.430939226519337
3.7614,52.0,2.3097826086956523,36.62,-121.92,2.417,6.478260869565217
3.0379,47.0,2.528,36.62,-121.92,2.493,5.898666666666667
3.2865,52.0,2.242320819112628,36.62,-121.91,2.401,5.907849829351536
2.6713,52.0,2.090909090909091,36.62,-121.92,2.346,5.700534759358289
2.5625,52.0,2.0280701754385966,36.62,-121.92,2.354,6.010526315789474
3.4327,52.0,2.204225352112676,36.62,-121.92,2.545,6.26056338028169
2.475,40.0,2.1913043478260867,36.62,-121.91,2.583,6.795652173913044
3.3333,30.0,2.096774193548387,36.62,-121.91,2.479,5.748387096774193
5.9175,19.0,2.843373493975903,36.78,-121.71,2.402,8.117469879518072
2.5263,52.0,1.779279279279279,36.62,-121.92,2.864,7.168918918918919
3.5865,52.0,1.6551724137931034,36.62,-121.91,2.9,4.813793103448276
3.7454,52.0,1.841509433962264,36.62,-121.91,2.438,5.611320754716981
2.1776,42.0,2.025906735751295,36.63,-121.91,2.792,5.238341968911917
3.5147,28.0,2.033419023136247,36.63,-121.93,3.139,6.214652956298201
3.1912,33.0,1.939209726443769,36.63,-121.93,3.198,6.328267477203648
3.4943,40.0,2.2555555555555555,36.63,-121.92,3.111,7.05
4.3571,41.0,2.33879781420765,36.63,-121.93,2.875,6.814207650273224
3.4167,36.0,2.077380952380953,36.63,-121.92,3.391,6.261904761904762
3.0383,20.0,1.8891050583657587,36.63,-121.89,2.173,4.64591439688716
2.9309,29.0,2.0737812911725957,36.61,-121.9,2.171,5.58498023715415
3.2952,30.0,2.7418772563176894,36.61,-121.91,2.346,6.050541516245487
4.3,27.0,2.4156976744186047,36.61,-121.92,2.264,5.729651162790698
2.4922,21.0,2.303867403314917,36.61,-121.92,2.438,4.370165745856354
2.4663,39.0,2.082901554404145,36.6,-121.9,2.365,5.3160621761658025
2.8727,33.0,2.05324459234609,36.6,-121.9,2.25,5.174708818635607
3.0625,45.0,2.200466200466201,36.6,-121.9,2.603,6.2027972027972025
4.6182,42.0,2.2287581699346406,36.59,-121.9,3.01,6.969498910675382
3.1977,31.0,1.791348600508906,36.58,-121.9,2.893,4.582697201017812
4.6964,31.0,3.0,36.59,-121.91,2.913,7.357142857142858
5.5519,35.0,2.7339901477832513,36.6,-121.91,3.295,7.426108374384237
6.2323,17.0,2.363380281690141,36.59,-121.91,3.391,8.270422535211267
2.7917,40.0,2.2466666666666666,36.6,-121.89,2.25,5.266666666666666
1.2656,19.0,1.4335260115606936,36.6,-121.89,5.0,4.9479768786127165
2.5164,30.0,2.026666666666667,36.6,-121.88,1.781,5.706666666666667
2.6894,30.0,1.879032258064516,36.59,-121.88,1.795,4.691532258064516
3.1364,18.0,1.4005376344086022,36.59,-121.89,1.5,4.888440860215054
6.918,32.0,2.298245614035088,36.59,-121.89,5.00001,7.859649122807018
4.0432,29.0,3.803097345132743,36.58,-121.88,4.5,6.394911504424779
5.7578,20.0,2.793717277486911,36.58,-121.86,3.477,7.668062827225131
6.9615,13.0,2.8292011019283745,36.57,-121.81,5.00001,9.484848484848484
4.2109,21.0,1.7916666666666667,36.61,-121.87,2.788,5.25
3.038,31.0,2.53156146179402,36.6,-121.86,1.953,4.415282392026578
2.9085,21.0,2.1646673936750274,36.6,-121.86,1.563,5.065430752453654
3.5568,33.0,2.182758620689655,36.6,-121.86,1.912,5.917241379310345
2.5372,21.0,1.9180576631259485,36.6,-121.85,2.18,4.676783004552352
3.3156,42.0,2.4764150943396226,36.59,-121.85,1.863,5.160377358490566
4.3269,34.0,2.3864942528735633,36.59,-121.84,2.213,6.587643678160919
3.0542,27.0,3.0327455919395465,36.61,-121.83,1.421,5.832073887489504
4.3472,30.0,2.7869158878504674,36.6,-121.83,1.85,6.074766355140187
2.5663,26.0,3.1404728789986094,36.61,-121.84,1.289,5.094575799721836
3.4643,30.0,2.4264264264264264,36.6,-121.84,1.918,5.478978978978979
2.2007,21.0,3.128301886792453,36.61,-121.84,1.128,4.626415094339623
1.875,15.0,3.07843137254902,36.61,-121.84,1.223,5.443137254901961
3.8015,24.0,3.220720720720721,36.61,-121.82,1.691,6.475225225225225
3.4531,26.0,3.431057563587684,36.61,-121.83,1.331,6.040160642570281
3.2545,27.0,3.629139072847682,36.61,-121.83,1.312,5.991169977924944
3.5,33.0,2.6690140845070425,36.62,-121.83,1.624,6.18661971830986
2.7708,33.0,2.672680412371134,36.62,-121.83,1.618,5.59020618556701
2.4864,41.0,2.94392523364486,36.6,-121.85,1.404,6.0046728971962615
1.3897,38.0,2.8507462686567164,36.61,-121.85,1.25,4.6268656716417915
2.5313,37.0,2.31,36.63,-121.86,1.083,4.47
2.225,26.0,2.7,36.62,-121.84,1.5,4.0
2.3087,11.0,4.696810259782966,36.64,-121.79,1.188,6.424202564945741
3.0,18.0,3.213869772366331,36.68,-121.8,1.622,5.578613022763367
3.0608,22.0,2.6075601374570447,36.68,-121.79,1.683,5.790378006872852
5.4508,14.0,3.1004784688995217,36.72,-121.8,1.9,6.937799043062201
3.4239,12.0,2.6503496503496504,36.69,-121.8,1.948,5.583916083916084
3.512,18.0,2.742109314857583,36.71,-121.77,1.748,6.155504234026174
1.0096,52.0,1.8541666666666667,38.3,-122.29,1.625,4.125
1.8287,52.0,1.5217391304347827,38.3,-122.29,1.469,5.59903381642512
2.7619,21.0,1.9124087591240877,38.3,-122.3,1.546,5.025547445255475
3.3542,52.0,2.284263959390863,38.3,-122.3,1.546,6.776649746192893
1.6691,52.0,2.9929328621908127,38.3,-122.29,1.833,5.325088339222615
2.2366,23.0,2.7389162561576357,38.29,-122.28,1.402,4.399014778325124
2.4398,52.0,2.488822652757079,38.29,-122.29,1.631,5.900149031296572
2.9643,48.0,2.6909492273730686,38.29,-122.3,1.54,6.081677704194261
2.6518,40.0,2.3846153846153846,38.29,-122.3,1.561,6.592948717948718
3.6083,38.0,3.1330049261083746,38.28,-122.29,1.342,6.73152709359606
6.5799,10.0,2.6777777777777776,38.29,-122.26,2.181,6.272222222222222
2.8409,36.0,2.298305084745763,38.29,-122.27,1.53,5.938983050847458
2.0134,23.0,1.8846153846153848,38.3,-122.28,1.425,5.2153846153846155
1.9875,19.0,1.7375,38.29,-122.28,3.25,8.0375
3.3021,20.0,2.697674418604651,38.29,-122.27,1.527,6.0271317829457365
4.5,24.0,2.9065606361829026,38.28,-122.26,1.583,6.62624254473161
2.6618,37.0,2.5364238410596025,38.28,-122.27,1.362,4.877483443708609
5.2444,33.0,2.6547085201793723,38.31,-122.26,2.811,7.805680119581465
1.9946,31.0,1.835016835016835,38.32,-122.27,2.068,5.34006734006734
2.9054,44.0,2.359106529209622,38.31,-122.27,1.552,6.218213058419244
3.4543,12.0,2.388541666666667,38.32,-122.28,1.945,5.847916666666666
2.7667,23.0,2.480728051391863,38.32,-122.29,1.532,5.679871520342613
2.5035,20.0,2.2717391304347827,38.32,-122.3,1.532,5.541304347826087
3.455,34.0,2.8550368550368552,38.31,-122.3,1.375,5.385749385749386
2.7325,25.0,2.761523046092184,38.31,-122.29,1.629,5.943887775551102
1.76,52.0,2.1818181818181817,38.31,-122.28,1.667,3.454545454545454
2.2721,45.0,2.2614107883817427,38.31,-122.29,1.398,5.295988934993084
2.6346,44.0,2.6114130434782608,38.3,-122.3,1.398,6.112771739130435
4.5293,19.0,3.0198347107438015,38.34,-122.31,2.104,8.051239669421488
3.6042,21.0,3.073099415204678,38.33,-122.31,1.833,6.625730994152047
4.1862,15.0,2.3866822429906542,38.33,-122.3,1.836,6.655373831775702
4.0132,26.0,2.6191780821917807,38.33,-122.31,1.747,6.832876712328767
3.7045,33.0,2.6559139784946235,38.32,-122.31,1.615,6.202150537634409
5.0877,17.0,3.008130081300813,38.33,-122.32,2.093,7.878048780487805
5.3017,15.0,3.0586854460093895,38.33,-122.33,2.026,8.593896713615024
5.8002,19.0,2.762443438914027,38.32,-122.32,2.387,7.5542986425339365
4.0878,22.0,3.0040650406504064,38.32,-122.32,1.644,6.119918699186992
3.285,35.0,2.950213371266003,38.32,-122.31,1.381,6.769559032716927
5.0,26.0,2.9731404958677685,38.32,-122.32,1.752,6.628099173553719
6.1953,14.0,2.7297830374753453,38.31,-122.33,2.589,7.618343195266273
3.9,25.0,2.4275147928994083,38.3,-122.31,1.873,6.838757396449704
3.8796,32.0,2.621923937360179,38.31,-122.31,1.755,6.789709172259508
3.6039,45.0,2.7229832572298327,38.3,-122.31,1.26,5.604261796042618
2.3787,21.0,2.3693181818181817,38.29,-122.32,1.779,5.576704545454546
5.3351,14.0,3.4357298474945535,38.29,-122.33,2.699,8.801742919389978
2.4728,20.0,2.7964824120603016,38.29,-122.3,1.397,5.585427135678392
3.0404,25.0,2.5588972431077694,38.29,-122.3,1.421,5.333333333333334
3.3977,31.0,3.1466666666666665,38.28,-122.3,1.587,6.496666666666666
4.3585,34.0,2.584158415841584,38.27,-122.31,1.944,6.706270627062707
3.6389,4.0,1.8346774193548387,38.27,-122.3,1.302,5.298387096774194
3.7188,18.0,2.111587982832618,38.25,-122.3,1.634,6.334763948497854
4.4861,35.0,3.0662983425414363,38.28,-122.21,2.693,8.193370165745856
4.9167,33.0,2.757575757575758,38.25,-122.24,1.875,7.545454545454545
7.5197,42.0,1.6,38.22,-122.28,2.75,4.96
4.7472,13.0,3.1646191646191646,38.19,-122.29,1.486,6.817362817362818
4.2955,34.0,2.985294117647059,38.17,-122.25,1.213,6.727941176470589
1.8942,45.0,3.125,38.17,-122.23,2.167,5.777777777777778
2.9375,17.0,2.0405405405405403,38.16,-122.25,1.067,6.08445945945946
4.0337,23.0,3.40343347639485,38.16,-122.26,1.304,7.1480686695278965
6.8,33.0,2.4723926380368098,38.37,-122.39,2.408,7.711656441717792
4.825,29.0,2.6901408450704225,38.33,-122.37,1.951,7.602112676056338
5.6304,18.0,2.886756238003839,38.3,-122.35,2.431,8.238003838771593
4.625,33.0,2.7748538011695905,38.21,-122.33,2.286,6.97953216374269
3.5781,33.0,2.452830188679245,38.34,-122.4,2.425,7.929245283018869
4.5694,28.0,3.073170731707317,38.38,-122.33,2.875,7.25
2.5685,20.0,1.6995073891625616,38.41,-122.4,2.676,5.7950738916256155
5.5718,20.0,3.0924214417744915,38.35,-122.32,1.852,7.473197781885397
3.7067,18.0,2.616216216216216,38.41,-122.36,1.75,5.967567567567567
2.2536,16.0,1.796,38.4,-122.36,2.012,6.524000000000001
6.0266,24.0,2.8688524590163933,38.35,-122.18,2.167,7.786885245901638
5.5266,12.0,2.7157190635451505,38.41,-122.21,3.313,8.234113712374583
4.7833,28.0,2.7313915857605178,38.4,-122.29,3.611,7.650485436893204
6.3427,36.0,2.4954128440366974,38.39,-122.33,3.048,8.743119266055047
3.6389,44.0,2.3908045977011496,38.34,-122.28,3.04,7.218390804597702
6.9931,25.0,1.9497206703910617,38.36,-122.26,3.988,12.094972067039105
5.815,34.0,2.9213483146067416,38.33,-122.26,3.392,8.853932584269662
5.5368,31.0,2.8640595903165735,38.33,-122.23,3.259,7.474860335195531
6.1089,38.0,2.887719298245614,38.31,-122.24,2.808,7.856140350877193
4.875,35.0,2.6473429951690823,38.53,-122.52,3.367,7.067632850241546
4.6379,29.0,2.375776397515528,38.48,-122.48,3.482,8.307453416149068
4.635,33.0,2.6166666666666667,38.46,-122.4,2.485,7.161904761904761
3.5506,18.0,1.94831013916501,38.51,-122.47,1.875,5.970178926441352
3.4904,25.0,2.244565217391304,38.51,-122.47,1.969,6.103260869565218
3.1312,49.0,2.185840707964602,38.51,-122.48,2.476,6.991150442477876
4.3125,37.0,2.931662870159453,38.5,-122.48,2.765,8.10250569476082
4.1993,23.0,2.656509695290859,38.5,-122.47,2.145,7.218836565096953
1.9441,18.0,1.955128205128205,38.51,-122.45,1.844,5.237179487179487
3.6118,24.0,2.4415584415584415,38.53,-122.4,2.484,8.787878787878787
3.6429,26.0,6.030555555555556,38.57,-122.44,1.597,6.919444444444444
3.0938,34.0,2.853448275862069,38.58,-122.45,1.894,6.46551724137931
5.3698,20.0,3.036082474226804,38.6,-122.47,3.033,6.381443298969072
4.2096,37.0,2.861764705882353,38.54,-122.48,2.566,6.638235294117647
3.6641,32.0,2.540453074433657,38.53,-122.46,2.758,6.686084142394822
3.1563,18.0,2.8823529411764706,38.68,-122.27,0.984,7.428571428571429
2.1979,22.0,1.904109589041096,38.57,-122.26,1.528,8.383561643835616
4.4,22.0,3.262135922330097,38.53,-122.27,1.425,7.912621359223301
3.3393,15.0,2.481060606060606,38.49,-122.18,1.469,7.988636363636364
3.4539,35.0,2.7984189723320156,38.67,-122.52,3.0,8.007905138339922
4.65,43.0,2.460750853242321,38.56,-122.59,2.45,8.419795221843003
1.9925,18.0,1.9014373716632444,38.58,-122.57,2.25,5.316221765913758
3.5208,33.0,2.1910569105691056,38.59,-122.58,1.958,6.1016260162601625
2.3942,32.0,2.785971223021583,38.58,-122.58,1.831,6.0431654676259
3.7585,18.0,2.1766467065868262,38.58,-122.59,1.857,6.744011976047904
2.4726,15.0,2.2776934749620636,39.15,-121.07,1.434,6.18133535660091
2.8864,17.0,2.983277591973244,39.09,-121.07,1.431,7.434782608695651
2.5887,13.0,2.880382775119618,39.08,-121.1,1.444,6.344497607655502
2.3062,16.0,2.6736842105263157,39.09,-121.11,1.388,6.300000000000001
3.6563,17.0,2.732394366197183,39.03,-121.12,1.635,7.035211267605634
4.4375,10.0,2.3037475345167655,39.13,-121.05,1.851,7.021696252465484
4.0775,10.0,2.4951076320939336,39.14,-121.03,1.645,7.166340508806263
4.0848,8.0,2.594488188976378,39.13,-121.07,1.559,7.44225721784777
3.6333,7.0,2.992146596858639,39.11,-121.05,1.702,8.350785340314136
3.463,8.0,2.8980044345898004,39.08,-121.04,2.017,7.529933481152993
3.0781,7.0,3.075,39.09,-121.0,1.625,6.5375
4.2031,13.0,2.785185185185185,39.02,-121.08,2.096,7.829629629629629
3.6087,10.0,2.8815331010452963,39.05,-121.07,1.821,7.400696864111499
4.5042,9.0,2.6546546546546548,39.04,-121.07,2.064,8.246246246246246
3.9185,12.0,2.8480565371024733,39.05,-121.03,1.952,7.710247349823321
4.2802,14.0,2.425287356321839,39.04,-121.06,1.948,7.39463601532567
5.5161,15.0,2.3780487804878048,39.04,-121.06,3.619,9.292682926829269
3.8417,11.0,2.7385159010600706,39.03,-121.06,1.872,7.738515901060071
3.0804,14.0,2.8947368421052633,39.11,-121.22,1.568,7.342105263157895
3.9,14.0,2.9213483146067416,39.05,-121.19,1.804,7.438202247191011
5.0389,13.0,2.939252336448598,39.1,-121.14,1.715,6.130841121495328
3.045,9.0,3.081447963800905,39.2,-121.12,1.704,7.624434389140271
4.0333,10.0,2.5285714285714285,39.15,-121.1,1.615,5.878571428571428
3.7426,19.0,2.54089709762533,39.18,-121.08,1.627,7.176781002638522
3.5938,14.0,2.909090909090909,39.26,-121.18,1.403,8.03305785123967
4.3646,9.0,2.521920668058455,39.25,-121.18,1.859,8.302713987473904
4.3523,5.0,2.6666666666666665,39.25,-121.2,1.882,7.446808510638298
3.7125,8.0,2.2732558139534884,39.23,-121.18,1.75,7.186046511627907
4.3702,7.0,2.393992932862191,39.24,-121.21,2.261,8.598939929328623
5.2359,9.0,2.284688995215311,39.23,-121.2,2.133,7.7727272727272725
2.4688,16.0,2.2852664576802506,39.19,-121.18,1.388,5.890282131661442
3.1042,14.0,2.497297297297297,39.18,-121.16,1.52,6.448648648648649
2.125,9.0,2.335227272727273,39.17,-121.25,1.518,6.75
2.9688,16.0,3.010869565217391,39.2,-121.2,1.283,6.635869565217391
2.8102,13.0,2.662756598240469,39.23,-121.15,1.444,6.812316715542522
2.2917,14.0,2.4782608695652173,39.22,-121.24,1.451,7.118012422360248
3.3603,11.0,2.795121951219512,39.27,-121.23,1.625,7.263414634146342
1.9886,39.0,2.1962174940898347,39.23,-121.07,1.138,5.98581560283688
2.3125,48.0,2.1506849315068495,39.24,-121.04,1.257,6.461187214611872
1.5313,20.0,2.7,39.23,-121.05,1.549,5.148717948717949
2.186,10.0,1.91796875,39.23,-121.06,1.327,5.40234375
2.325,52.0,2.1406649616368285,39.22,-121.06,1.097,5.552429667519181
2.7813,35.0,2.4604166666666667,39.23,-121.09,1.092,6.558333333333334
2.425,52.0,2.1333333333333333,39.22,-121.07,1.211,6.728735632183908
2.1419,30.0,2.3638443935926774,39.22,-121.08,1.052,6.048054919908467
2.4811,17.0,2.262435677530017,39.21,-121.08,1.118,6.214408233276158
2.6042,25.0,2.4940334128878283,39.22,-121.09,1.167,6.298329355608592
1.0,45.0,2.607843137254902,39.2,-121.07,0.906,5.215686274509804
1.4241,16.0,1.927927927927928,39.23,-121.02,1.25,5.243243243243243
2.25,14.0,2.137844611528822,39.22,-121.04,1.125,5.9147869674185465
3.2337,28.0,2.4952380952380953,39.21,-121.03,1.231,6.434285714285714
2.3125,48.0,2.045714285714286,39.2,-121.05,1.083,6.137142857142857
2.2083,52.0,2.130434782608696,39.21,-121.06,1.039,5.889632107023411
2.535,43.0,2.35,39.21,-121.05,1.171,5.911538461538461
4.0062,12.0,2.8491379310344827,39.22,-120.94,1.538,6.849137931034482
3.67,14.0,2.4430604982206408,39.27,-120.83,1.601,7.0213523131672595
4.0426,15.0,3.105392156862745,39.23,-121.0,1.917,7.987745098039216
2.8942,16.0,3.0329218106995883,39.22,-120.99,1.825,7.292181069958848
3.3009,15.0,2.501930501930502,39.2,-120.99,1.568,6.8629343629343635
3.6563,13.0,2.649164677804296,39.17,-120.93,1.649,6.670644391408114
3.6434,14.0,2.456896551724138,39.13,-120.99,1.554,7.637931034482759
3.6607,23.0,2.508641975308642,39.18,-120.99,1.53,7.424691358024692
3.2813,10.0,2.768041237113402,39.16,-121.0,1.632,7.190721649484536
3.5859,17.0,3.0470588235294116,39.19,-121.04,1.443,6.017647058823529
3.2303,17.0,2.4138655462184873,39.17,-121.02,1.495,5.7478991596638656
3.2,52.0,2.3382594417077174,39.27,-121.02,1.55,7.2692939244663375
2.4283,49.0,2.3465346534653464,39.26,-121.03,1.431,7.422442244224422
3.1094,14.0,2.1884057971014492,39.26,-121.0,1.361,6.963768115942029
2.2278,52.0,2.42570281124498,39.25,-121.02,1.554,7.325301204819278
3.4028,14.0,2.6927710843373496,39.29,-121.06,1.718,6.611445783132529
3.5385,14.0,2.8219424460431655,39.32,-120.94,1.574,6.681654676258993
3.9537,17.0,2.673076923076923,39.25,-121.06,1.728,7.050000000000001
3.5417,17.0,2.6253369272237195,39.3,-120.89,1.551,7.31266846361186
3.7917,16.0,2.5647058823529414,39.26,-120.99,1.792,7.148235294117647
1.6094,16.0,2.7560975609756095,39.39,-120.91,0.795,5.573170731707317
2.6341,15.0,3.830065359477124,39.37,-121.03,0.85,5.434640522875816
2.8102,17.0,2.7350565428109856,39.31,-121.13,1.289,6.699515347334411
1.3523,18.0,1.974025974025974,39.39,-120.74,0.857,7.402597402597403
2.125,17.0,2.671875,39.4,-120.09,0.839,21.234375
4.119,18.0,2.7150837988826817,39.33,-120.17,1.109,6.983240223463687
3.7841,26.0,2.8193146417445485,39.33,-120.2,1.095,7.373831775700935
2.3594,16.0,3.105769230769231,39.32,-120.19,1.557,8.817307692307693
3.5652,14.0,2.824858757062147,39.32,-120.17,1.198,8.220338983050848
0.9283,10.0,2.0526315789473686,39.33,-120.17,1.163,7.947368421052631
4.5208,10.0,2.7238605898123325,39.37,-120.1,1.173,7.332439678284182
4.3958,9.0,2.895631067961165,39.33,-120.1,1.248,7.883495145631068
5.6856,9.0,2.8559670781893005,39.36,-120.15,1.381,10.921810699588475
3.0043,24.0,2.17877094972067,39.32,-120.26,1.221,20.220670391061454
4.0278,29.0,3.37,39.34,-120.35,0.958,24.6
4.665,11.0,2.4060606060606062,39.35,-120.27,1.456,17.703030303030303
3.1842,9.0,2.672727272727273,39.34,-120.25,1.625,29.945454545454545
3.4792,8.0,2.5304347826086957,39.35,-120.24,1.808,42.78260869565217
4.0481,7.0,2.6630434782608696,39.36,-120.23,1.523,26.119565217391305
4.5882,8.0,2.859154929577465,39.35,-120.22,1.984,30.323943661971832
